,county_state,all_pubs_tot_circ_household,tot_households_est,diff_margin_gop_2016_2012,pct_uninsured,unemployment_rate,pct_white_nonhispanic,any_college_aggregate,fips,fips2,trump_win,margin_gop_2016,margin_gop_2012,turnoutcvap
2395,DEWITT//TX,0.362130009914,7061.0,8.63187991536,17.0,5.9,56.3339824732,41.1427782762,48123.0,48123.0,1,63.7496335386,55.1177536232,0.42221916
2396,STEPHENSON//IL,0.362402197005,19299.0,12.3457110785,8.2,5.2,84.1372654155,55.1504241167,17177.0,17177.0,1,16.9731113956,4.62740031711,0.5827657
2397,CABELL//WV,0.362669802116,39973.0,11.6521863488,11.4,4.0,90.3278112865,55.0309466113,54011.0,54011.0,1,25.5099232439,13.8577368952,0.41881412
2398,ERIE//PA,0.363299798061,109934.0,18.8870213929,8.0,5.9,85.4665580401,50.7661473504,42049.0,42049.0,1,2.00272944388,-16.884291949,0.55462635
2399,CARBON//UT,0.364195947679,7798.0,8.21822941282,12.9,4.5,83.3516509772,61.1335108406,49007.0,49007.0,1,44.589409056,36.3711796432,0.50238848
2400,SAN MATEO//CA,0.364378097193,259711.0,-12.9343378374,8.8,2.8,40.7577621335,71.7927053059,6081.0,6081.0,0,-57.6868093454,-44.752471508,0.59905869
2401,YORK//VA,0.364587240072,23997.0,-3.60332381366,6.2,3.6,72.837778881,74.4506619353,51199.0,51199.0,1,17.1275908637,20.7309146774,0.71557575
2402,SAN JOAQUIN//CA,0.365051832038,219073.0,-4.02010842121,14.0,7.6,34.3073357853,51.558175083,6077.0,6077.0,0,-12.8865206094,-8.86641218822,0.47512805
2403,CLAY//MN,0.365131869101,22674.0,9.93480551744,6.1,2.6,89.7123802953,66.5727262778,27027.0,27027.0,1,1.97540195135,-7.95940356609,0.6338352
2404,SNYDER//PA,0.365808059826,14442.0,11.3157557054,14.8,4.4,95.4602207461,36.4419588875,42109.0,42109.0,1,47.2601481663,35.9443924609,0.48580196
2405,VICTORIA//TX,0.36625653645,32510.0,2.21736204224,18.8,5.3,46.5132798366,51.2208141057,48469.0,48469.0,1,39.9909770559,37.7736150137,0.44783038
2406,LA CROSSE//WI,0.36633941094,46345.0,7.69169090876,6.5,3.2,90.5637003622,66.6513264754,55063.0,55063.0,0,-9.58509198057,-17.2767828893,0.69414467
2407,FREDERICK//MD,0.366386421678,88494.0,0.0371010044866,6.8,3.4,75.9898580206,67.2771552017,24021.0,24021.0,1,3.98479497573,3.94769397124,0.68122172
2408,BROWN//WI,0.366464626391,100640.0,9.05687247348,8.2,3.4,82.3164531617,59.2945418628,55009.0,55009.0,1,10.8504513832,1.79357890969,0.70248163
2409,IONIA//MI,0.366603295311,22092.0,18.1444865606,8.9,3.2,88.3678821179,50.12901876,26067.0,26067.0,1,30.9816416325,12.8371550719,0.53339189
2410,KEARNEY//NE,0.366823274304,2767.0,10.6707433878,8.7,2.3,93.5104596122,60.5413732394,31099.0,31099.0,1,60.734114744,50.0633713561,0.65553033
2411,OTTAWA//MI,0.36702221576,96283.0,-3.85607525311,6.6,2.8,84.7098148908,62.4453704645,26139.0,26139.0,1,30.3840995839,34.240174837,0.67570913
2412,THURSTON//WA,0.367481560152,102631.0,3.59743348817,10.1,5.4,76.7763005142,70.7371713116,53067.0,53067.0,0,-15.3686396677,-18.9660731559,0.65199649
2413,BANNOCK//ID,0.368066065671,30394.0,-1.64005018252,12.8,3.4,85.2638629731,64.975658759,16005.0,16005.0,1,20.4699895225,22.110039705,0.59206539
2414,EL PASO//CO,0.369974764256,245287.0,1.22201211393,10.9,3.0,70.5993978847,72.7746645962,8041.0,8041.0,1,22.567856151,21.3458440371,0.62033665
2415,RENSSELAER//NY,0.370419405173,63447.0,14.6698104448,5.7,3.9,84.6060037523,61.7816039376,36083.0,36083.0,1,2.87008834538,-11.7997220994,0.5483759
2416,GEAUGA//OH,0.370420429056,34774.0,3.90373688235,11.2,3.8,95.8433645099,63.7448507909,39055.0,39055.0,1,25.4678266579,21.5640897756,0.72862524
2417,ST. JOSEPH//IN,0.370462232244,102005.0,3.30114325127,12.6,4.1,74.4157068768,56.829463015,18141.0,18141.0,0,-0.208310492271,-3.50945374354,0.57087022
2418,GREENE//NY,0.370590903936,17634.0,16.348719856,7.6,4.8,86.2270243418,50.239927312,36039.0,36039.0,1,27.4312364195,11.0825165635,0.52531737
2419,SOMERSET//MD,0.370781156828,8385.0,15.4698157233,10.6,6.7,51.6897613549,37.3513929142,24039.0,24039.0,1,17.9288321168,2.45901639344,0.49116224
2420,FREDERICKSBURG CITY//VA,0.371428571429,10080.0,0.27766066383,13.5,4.4,59.8028837379,64.0540372284,51630.0,51630.0,0,-26.5738661877,-26.8515268515,
2421,PIERCE//NE,0.371428571429,2940.0,13.9483166586,6.4,2.3,97.1603563474,57.9098360656,31139.0,31139.0,1,74.5810055866,60.6326889279,0.6407032
2422,MARION//FL,0.371722089094,132287.0,9.97692836757,16.8,5.8,72.4388455246,49.4119963197,12083.0,12083.0,1,26.2211651431,16.2442367756,0.6115092
2423,ANTELOPE//NE,0.371853952499,2821.0,9.78559912049,9.2,2.1,95.8063521431,57.7772916211,31003.0,31003.0,1,72.5465838509,62.7609847304,0.65771174
2424,JEFFERSON//OH,0.372201158881,27958.0,30.2101778212,9.6,7.2,90.6749151397,47.579838239,39081.0,39081.0,1,35.6823837172,5.472205896,0.60606736
2425,RENVILLE//MN,0.372338747832,6341.0,26.8397327794,7.2,4.1,89.5062949048,51.9584930354,27129.0,27129.0,1,36.66534444,9.82561166059,0.66664708
2426,TRUMBULL//OH,0.372379877459,86828.0,28.5902002576,11.5,5.9,87.6272574416,43.2306383913,39155.0,39155.0,1,6.40141166966,-22.188788588,0.62868857
2427,DOUGLAS//CO,0.372521667132,111113.0,-8.41612070273,5.0,2.2,84.023076873,84.7945295482,8035.0,8035.0,1,18.1135809488,26.5297016516,0.81698418
2428,BENTON//AR,0.373059414031,85670.0,-5.55953937139,13.0,2.5,75.0178422993,55.9971473029,5007.0,5007.0,1,34.8571004222,40.4166397936,0.51725298
2429,MERCER//PA,0.373468581215,45546.0,22.4666831654,8.7,5.4,90.4838709677,44.7073055147,42085.0,42085.0,1,25.0090736783,2.54239051285,0.55878127
2430,JOHNSON//IN,0.374206870659,53270.0,4.03537789445,9.7,3.2,91.0357375811,58.170744404,18081.0,18081.0,1,42.4859200652,38.4505421708,0.55476123
2431,LEBANON//PA,0.374270572254,52267.0,7.59378329767,11.4,4.0,84.7395710582,41.7344756049,42075.0,42075.0,1,35.5549519574,27.9611686597,0.55161083
2432,GRAND TRAVERSE//MI,0.374294510005,35082.0,0.720346155713,9.8,3.4,92.7602967511,66.886876834,26055.0,26055.0,1,12.5301204819,11.8097743262,0.69031084
2433,MANATEE//FL,0.374600111338,134725.0,4.67620595069,16.9,4.5,72.2278306457,57.2278793321,12081.0,12081.0,1,17.1492429462,12.4730369955,0.6223917
2434,BOYD//KY,0.374658205644,19383.0,20.7115128373,12.1,6.8,93.5441666496,52.5953146532,21019.0,21019.0,1,37.0297901482,16.3182773109,0.49422053
2435,COLLIN//TX,0.374845909616,305827.0,-14.6256511048,12.9,3.4,60.755496019,77.9423959908,48085.0,48085.0,1,16.9846723415,31.6103234463,0.56036872
2436,BRISTOL CITY//VA,0.375097175434,7718.0,12.6953499145,14.7,5.1,88.7354485277,49.6808080808,51520.0,51520.0,1,43.8128050531,31.1174551387,
2437,ONONDAGA//NY,0.375523312807,184641.0,8.2773209557,6.7,4.3,77.8494311387,64.02315411,36067.0,36067.0,0,-12.8348318938,-21.1121528495,0.5846985
2438,HAMILTON//NY,0.375726744186,1376.0,12.5497292844,10.3,8.9,94.7899159664,58.3474337281,36041.0,36041.0,1,38.8020833333,26.252354049,0.7848686
2439,ST. CROIX//WI,0.37616685665,32459.0,6.25257478444,6.2,3.4,94.4843122228,67.4422660992,55109.0,55109.0,1,18.4262799291,12.1737051446,0.7414878
2440,BRAZORIA//TX,0.376250999911,112510.0,-9.57536528012,16.4,5.2,50.6298588357,60.3179797394,48039.0,48039.0,1,24.5876837135,34.1630489936,0.48433089
2441,WELD//CO,0.376704774429,94294.0,9.18299490159,12.1,2.6,66.9442106973,59.7531650046,8123.0,8123.0,1,22.4329172584,13.2499223568,0.6359117
2442,BELMONT//OH,0.377340254161,27935.0,31.1538743447,9.3,6.1,93.1799884991,46.0406750325,39013.0,39013.0,1,39.5487441464,8.39486980179,0.56439495
2443,NEWPORT NEWS CITY//VA,0.377354393178,69073.0,4.67007393417,13.2,4.8,45.2446738693,60.8469151693,51700.0,51700.0,0,-25.349251812,-30.0193257462,0.60197073
2444,LINCOLN//NE,0.378081279147,15010.0,17.5668755344,11.0,2.9,88.8789837308,60.1655330656,31111.0,31111.0,1,58.1472502233,40.5803746889,0.58479941
2445,CASCADE//MT,0.378551977267,33784.0,12.4727079549,13.5,3.5,86.2711657936,59.5191612437,30013.0,30013.0,1,21.5737918381,9.10108388313,0.55112541
2446,SCOTT//MO,0.379222142061,15247.0,17.3933171311,12.9,4.8,84.0685082307,39.5528609322,29201.0,29201.0,1,55.636743215,38.2434260839,0.57595915
2447,HAMPTON CITY//VA,0.379297317718,52940.0,7.59945314434,12.5,5.3,40.2251223729,62.5498982576,51650.0,51650.0,0,-37.7758623494,-45.3753154937,0.63689697
2448,WASHINGTON//AR,0.379787572502,81722.0,-5.88812451556,15.4,2.3,72.4920529312,55.6517111322,5143.0,5143.0,1,10.3924353512,16.2805598667,0.5065645
2449,SMITH//TX,0.3800680393,78778.0,-2.99219859859,19.5,4.4,60.9822019563,58.7793393736,48423.0,48423.0,1,43.8943735645,46.8865721631,0.53815436
2450,GREENVILLE//SC,0.380475030857,179862.0,-3.07948832766,14.6,3.4,69.5139849611,60.4405042424,45045.0,45045.0,1,24.6993931144,27.7788814421,0.57443208
2451,LUCAS//OH,0.381693399918,177619.0,13.0831546165,10.2,4.8,70.0874018076,57.1411797615,39095.0,39095.0,0,-17.3519959934,-30.4351506099,0.63798279
2452,NAPA//CA,0.381743241605,49494.0,-9.46799995806,11.7,4.3,54.1829715956,63.9176538812,6055.0,6055.0,0,-35.1917411433,-25.7237411852,0.62507761
2453,PIKE//MS,0.38188096689,14769.0,8.27854231467,15.3,5.8,44.9482220836,46.0175953079,28113.0,28113.0,1,0.716433186209,-7.56210912846,0.61650503
2454,WILL//IL,0.382073868718,223640.0,-2.00460008841,8.0,5.2,65.6377605099,63.4846332128,17197.0,17197.0,0,-5.67128277379,-3.66668268538,0.60321248
2455,SOMERVELL//TX,0.382161842882,3386.0,4.65336465503,20.8,4.3,79.1821561338,55.572519084,48425.0,48425.0,1,68.782249742,64.128885087,0.57416689
2456,NORFOLK//MA,0.382268970699,259545.0,-11.8795525519,2.2,2.5,78.1222327077,72.8843048915,25021.0,25021.0,0,-27.9383198102,-16.0587672582,0.71695256
2457,ERIE//NY,0.382273812447,382846.0,10.8867631404,5.7,4.7,76.5950797757,62.0843547281,36029.0,36029.0,0,-4.76140775686,-15.6481708973,0.58871955
2458,MACON//IL,0.382322164088,44915.0,12.8728268368,8.8,6.0,77.3153956755,54.4323191055,17115.0,17115.0,1,18.1270223971,5.2541955603,0.5828225
2459,WILSON//NC,0.382432896916,32003.0,1.67385230903,16.7,8.0,48.3151714247,46.8676435701,37195.0,37195.0,0,-5.63136754183,-7.30521985086,0.67685091
2460,LENAWEE//MI,0.382915393531,37964.0,19.7940933373,9.0,3.5,87.3066267618,53.0860529717,26091.0,26091.0,1,21.0872644079,1.29317107062,0.58797228
2461,PORTAGE//WI,0.383066839528,27768.0,10.7312548258,6.5,3.2,92.0192526124,58.7697217602,55097.0,55097.0,0,-3.18442934711,-13.9156841729,0.71049649
2462,MACOMB//MI,0.383118446752,336379.0,15.536076282,9.3,4.6,81.4023580507,58.2832552841,26099.0,26099.0,1,11.5458733013,-3.99020298075,0.6433953
2463,ALLEN//IN,0.383218534753,140536.0,2.83880204027,13.8,3.7,75.1978935378,59.8871461526,18003.0,18003.0,1,19.6032568062,16.7644547659,0.57336164
2464,LETCHER//KY,0.383965804837,9592.0,4.64800753909,13.2,9.5,97.9046090153,37.4223602484,21133.0,21133.0,1,62.9832438944,58.3352363553,0.471578
2465,LEE//MS,0.384172572808,32311.0,8.73057214966,13.2,4.2,67.1550872572,56.3398504888,28081.0,28081.0,1,37.7181459936,28.987573844,0.5694555
2466,COVINGTON CITY//VA,0.384894991922,2476.0,33.1324658113,15.3,5.6,81.5376569038,39.7635814889,51580.0,51580.0,1,18.3621781342,-14.7702876771,0.51664138
2467,LINCOLN//SD,0.385429949548,18037.0,3.77784724683,5.2,2.0,93.994867065,73.7380371552,46083.0,46083.0,1,29.4201577425,25.6423104956,0.64118105
2468,ALLEN//OH,0.385609963487,39986.0,12.4966193266,10.0,4.7,81.6342826723,49.6309750332,39003.0,39003.0,1,38.1821847836,25.685565457,0.60250306
2469,NEW CASTLE//DE,0.385948345759,202268.0,4.46161861228,7.8,3.7,59.8275607986,61.5157861654,10003.0,10003.0,0,-29.6013278872,-34.0629464994,0.63433731
2470,CAYUGA//NY,0.386897843213,30972.0,24.0178186163,8.4,4.6,90.6975862984,53.6434443185,36011.0,36011.0,1,13.251892179,-10.7659264373,0.50156927
2471,BREVARD//FL,0.387246342985,222791.0,7.04061920951,14.7,5.0,76.0762006608,61.8818099927,12009.0,12009.0,1,19.7542764613,12.7136572517,0.66264254
2472,COLUMBIA//WI,0.38739774486,22615.0,15.7729250053,6.9,3.2,93.6474287632,57.5717917097,55021.0,55021.0,1,2.16819749377,-13.6047275115,0.70571512
2473,ARLINGTON//VA,0.388242703751,98441.0,-20.2405930954,9.7,2.6,63.0096675523,85.1779958328,51013.0,51013.0,0,-60.0985386781,-39.8579455828,0.73282999
2474,CARSON CITY//NV,0.388672779476,21594.0,5.02793505064,16.6,5.3,68.8025402885,58.1840338095,32510.0,32510.0,1,14.0510073553,9.02307230466,0.58717579
2475,LARIMER//CO,0.389218302993,125138.0,0.329420151717,9.7,2.2,83.5259107492,76.3319287819,8069.0,8069.0,0,-4.92323243784,-5.25265258956,0.7502203
2476,WASHINGTON//OK,0.389219560973,21001.0,0.655658382627,15.4,4.6,74.2484544049,56.3852137868,40147.0,40147.0,1,48.4645172911,47.8088589084,0.54928154
2477,CHELAN//WA,0.389583025285,27052.0,-1.18644050619,17.0,5.6,68.963334994,53.3414092469,53007.0,53007.0,1,15.6848440635,16.8712845697,0.63421696
2478,LYCOMING//PA,0.390253997299,45906.0,11.5414323487,8.8,5.6,90.9194554931,46.9116807703,42081.0,42081.0,1,44.8343738816,33.2929415329,0.50258452
2479,WAYNE//IN,0.390385747939,27168.0,15.4794042928,16.9,4.2,88.7940942445,45.408064203,18177.0,18177.0,1,30.1309872923,14.6515829995,0.48998976
2480,JUNIATA//PA,0.390503566486,9393.0,16.5252868444,14.5,4.9,95.2112449152,30.6692845181,42067.0,42067.0,1,61.7573543549,45.2320675105,0.5032984
2481,DELTA//MI,0.390627988524,15685.0,18.6805122655,11.0,5.2,93.6941599477,56.805335745,26041.0,26041.0,1,25.3479179076,6.66740564208,0.61924183
2482,FLOYD//IN,0.390985973597,29088.0,5.76582694961,10.8,3.7,88.720685112,57.0731707317,18043.0,18043.0,1,20.1155137676,14.349686818,0.62137717
2483,OTTAWA//OH,0.391254182531,17334.0,23.6230341118,7.4,6.7,92.6048296973,53.9868590484,39123.0,39123.0,1,19.5612179192,-4.06181619256,0.68295103
2484,RADFORD CITY//VA,0.391637757897,5477.0,-0.802323197376,8.7,4.6,83.4671982177,66.7853075171,51750.0,0.0,0,-4.74137931034,-3.93905611297,
2485,BURLINGTON//NJ,0.39167613067,164659.0,3.91399364715,6.8,3.6,68.9521391348,63.1497376823,34005.0,34005.0,0,-14.7814224465,-18.6954160937,0.6377216
2486,KENOSHA//WI,0.392764318948,62330.0,12.6049311334,9.3,4.3,76.9116121571,57.4399504671,55059.0,55059.0,1,0.336300692384,-12.268630441,0.66607392
2487,DUPAGE//IL,0.393063241867,338083.0,-13.0541144433,8.3,4.3,68.5728472978,73.3573233973,17043.0,17043.0,0,-14.0808710456,-1.02675660229,0.63144952
2488,FAIRFAX//VA,0.393939162238,392355.0,-16.448531272,10.9,3.0,52.6131323745,78.9817900019,51059.0,51059.0,0,-36.2245743823,-19.7760431102,0.75824481
2489,DENTON//TX,0.394620542221,257275.0,-11.5519923311,14.3,3.3,62.1089538718,72.5958065284,48121.0,48121.0,1,20.1764824217,31.7284747527,0.51696444
2490,CLALLAM//WA,0.395357747198,31321.0,2.01842601764,12.4,7.2,83.789383538,64.3998746474,53009.0,53009.0,1,1.60982264666,-0.408603370978,0.65657616
2491,WILLIAMSON//TN,0.395376953856,69478.0,-11.2517541825,5.4,3.5,85.8269493021,78.9718936635,47187.0,47187.0,1,35.4995224451,46.7512766276,0.71328539
2492,JEFFERSON//KY,0.395497124611,306915.0,-2.22253637572,10.6,3.8,69.5188863853,61.4462314947,21111.0,21111.0,0,-13.341534903,-11.1189985272,0.61389554
2493,PIERCE//WA,0.395647361868,303586.0,3.45475308375,11.3,5.8,68.8281067508,62.1142365585,53053.0,53053.0,0,-7.5203352842,-10.9750883679,0.58395076
2494,RACINE//WI,0.395754359363,75183.0,7.99967154306,9.2,4.5,73.3020344288,57.4666474309,55101.0,55101.0,1,4.39163944576,-3.6080320973,0.72791517
2495,JEFFERSON//CO,0.397466037363,222892.0,-2.62767586102,9.4,2.4,78.8318511652,72.6880469174,8059.0,8059.0,0,-6.99514423527,-4.36746837425,0.74787593
2496,ONEIDA//NY,0.397560653428,90844.0,15.8660546766,6.6,4.6,83.3065020252,54.4536891288,36065.0,36065.0,1,21.1514616815,5.28540700494,0.49212986
2497,IROQUOIS//IL,0.397666751205,11829.0,11.2715565862,8.4,5.0,90.9372526073,47.6127190392,17075.0,17075.0,1,55.9622378705,44.6906812843,0.58364677
2498,WOOD//WV,0.398872679045,36192.0,15.2885891763,11.2,4.8,95.523284696,51.052382738,54107.0,54107.0,1,47.767755843,32.4791666667,0.50164211
2499,BUCHANAN//MO,0.399837231734,33176.0,17.4312844173,13.9,3.5,84.5289802481,50.4501785624,29021.0,29021.0,1,26.1648342378,8.73354982054,0.52354717
2500,OZAUKEE//WI,0.400573198622,34543.0,-11.160533593,4.1,3.1,92.5555440973,73.9401165872,55089.0,55089.0,1,19.2830909909,30.4436245838,0.83833224
2501,MARION//WV,0.401183221387,22481.0,19.0969360984,11.2,5.2,93.1273111463,47.4759399461,54049.0,54049.0,1,33.4613705805,14.3644344821,0.47614521
2502,CRAWFORD//PA,0.401446131598,34575.0,18.9523561387,12.6,5.5,95.1833575673,42.6384766732,42039.0,42039.0,1,38.5147484745,19.5623923358,0.51898479
2503,WINNEBAGO//IA,0.401528384279,4580.0,26.5008707458,5.2,2.8,93.0751837196,57.0771312585,19189.0,19189.0,1,26.5348959244,0.0340251786322,0.72628313
2504,FRANKLIN//MO,0.401703620193,39915.0,18.2567078202,10.0,3.3,95.4079428055,52.3126273354,29071.0,29071.0,1,46.1204915576,27.8637837374,0.61152083
2505,MARIN//CA,0.401823092505,103670.0,-12.4058672657,7.5,3.1,71.9859569807,81.0403890886,6041.0,6041.0,0,-62.8691752849,-50.4633080193,0.7341817
2506,BRADLEY//TN,0.401835387095,38466.0,5.19868655425,13.8,4.2,87.1244929553,50.3901731988,47011.0,47011.0,1,59.103459054,53.9047724997,0.47476697
2507,SEDGWICK//KS,0.401962054508,192961.0,-0.556528263558,13.2,4.4,69.088837954,62.1593100012,20173.0,20173.0,1,19.1441217151,19.7006499786,0.52504778
2508,MONTGOMERY//OH,0.402470732463,222687.0,4.30987688907,10.4,4.5,72.0053656773,60.3347562036,39113.0,39113.0,1,1.244189774,-3.06568711507,0.65927249
2509,BLOUNT//TN,0.402912324353,49033.0,3.08009374313,11.3,4.4,91.5990350513,52.7051540781,47009.0,47009.0,1,48.7955408976,45.7154471545,0.51206696
2510,CUYAHOGA//OH,0.403006064868,534719.0,3.67969047982,9.6,5.0,60.3888254252,59.6691507094,39035.0,39035.0,0,-34.9913413233,-38.6710318031,0.67368525
2511,WARREN//IA,0.403409406408,18009.0,14.3835701409,4.7,2.6,95.0738294561,62.954457239,19181.0,19181.0,1,16.3545846337,1.97101449275,0.74411851
2512,FORT BEND//TX,0.403558888005,206188.0,-13.4649201485,14.9,5.0,35.1958209472,71.3710867484,48157.0,48157.0,0,-6.63025652252,6.834663626,0.56378925
2513,BOULDER//CO,0.404608377681,122516.0,-7.08647936573,8.7,2.1,78.4602879703,81.371607799,8013.0,8013.0,0,-48.6315670354,-41.5450876697,0.7903986
2514,UNION//NJ,0.40486638915,186175.0,-1.98892618313,15.1,4.3,42.3516248014,55.9618614226,34039.0,34039.0,0,-35.4764455182,-33.487519335,0.61310655
2515,GRAINGER//TN,0.404937444147,8952.0,16.0007168614,11.6,5.4,95.3553835327,33.039348711,47057.0,47057.0,1,68.4283030683,52.4275862069,0.41234261
2516,BOONE//NE,0.405029187247,2227.0,11.4073328047,7.4,2.7,97.8224455611,51.0735373054,31011.0,31011.0,1,65.7481688176,54.3408360129,0.67727315
2517,CLINTON//NY,0.405197818045,31898.0,24.6580975097,6.1,5.0,90.3458407296,50.4333792703,36019.0,36019.0,0,-0.933821974769,-25.5919194845,0.47359955
2518,WOODFORD//IL,0.405993031359,14350.0,2.66689079958,5.8,4.8,95.859970337,61.0638626875,17203.0,17203.0,1,41.8381556553,39.1712648557,0.64912432
2519,SENECA//OH,0.406165846411,21538.0,22.8077141389,7.9,4.4,90.6148867314,44.5310393183,39147.0,39147.0,1,31.1826583195,8.37494418057,0.59137625
2520,FALLS CHURCH CITY//VA,0.406504065041,5166.0,-18.9735700637,3.6,2.6,72.625488428,90.1729646359,51610.0,51610.0,0,-58.5235424547,-39.5499723909,0.80866617
2521,MATAGORDA//TX,0.406815124795,13382.0,7.18912557576,22.8,7.4,46.1637247937,41.8626094975,48321.0,48321.0,1,40.6655913066,33.4764657308,0.47071987
2522,SPOKANE//WA,0.4073341039,189471.0,1.94915335958,10.7,5.5,85.7372221483,67.175553469,53063.0,53063.0,1,8.29292439002,6.34377103044,0.6250037
2523,HAMILTON//IN,0.407406723139,108253.0,-14.7337351241,6.6,3.0,85.0095234885,80.2241231105,18057.0,18057.0,1,19.5827637831,34.3164989072,0.69356692
2524,BROWARD//FL,0.407428791378,670284.0,-0.134512853133,19.8,4.6,40.3794152626,60.5717186701,12011.0,12011.0,0,-35.0537226693,-34.9192098161,0.62422711
2525,MAHONING//OH,0.408405767461,97790.0,24.7287870687,9.1,5.7,76.9230441271,51.3376420017,39099.0,39099.0,0,-2.99573683604,-27.7245239047,0.66581845
2526,CALHOUN//IA,0.409997653133,4261.0,27.8702545202,6.0,2.9,95.0070607222,55.3802816901,19025.0,19025.0,1,40.5484818805,12.6782273603,0.66455406
2527,EL PASO//TX,0.410635871994,259612.0,-10.6157269443,25.3,4.8,13.3415554179,51.2468387516,48141.0,48141.0,0,-43.2114721227,-32.5957451784,0.35795432
2528,SONOMA//CA,0.410688990425,187782.0,-3.051858627,11.6,3.7,64.7463631993,67.2474209828,6097.0,6097.0,0,-47.9129586737,-44.8611000467,0.62150329
2529,GLOUCESTER//VA,0.411274509804,14280.0,11.4596874596,11.9,3.4,85.2544525824,56.3588090271,51073.0,51073.0,1,39.377176808,27.9174893484,0.66589427
2530,SANTA FE//NM,0.412854083918,61179.0,0.028314628498,17.8,5.1,43.15672839,66.2769893682,35049.0,35049.0,0,-51.0230872407,-51.0514018692,0.65942103
2531,BEAVER//PA,0.413262175545,70079.0,13.4567324551,6.7,5.6,89.9590658774,52.5924053935,42007.0,42007.0,1,20.0617440154,6.60501156033,0.59393692
2532,OGLE//IL,0.414355313299,20731.0,9.82315101206,8.2,5.0,87.9611428135,54.5350747723,17141.0,17141.0,1,26.5526514833,16.7295004713,0.606152
2533,SKAGIT//WA,0.415850439563,45841.0,2.62789053404,13.4,6.4,75.7061578811,61.679729335,53057.0,53057.0,0,-3.18433003228,-5.81222056632,0.64767021
2534,CHAUTAUQUA//NY,0.417248720726,53546.0,16.3609111305,7.7,5.8,88.2356045414,52.6876363193,36013.0,36013.0,1,24.5782790952,8.21736796465,0.50762898
2535,COLE//MO,0.41727791361,29448.0,3.08528602193,9.5,2.8,81.784328329,60.3299111778,29051.0,29051.0,1,36.7757172379,33.6904312159,0.64009178
2536,LANCASTER//PA,0.417718732402,195330.0,0.450374872611,12.7,3.7,83.4259999698,46.3596609928,42071.0,42071.0,1,19.6858888317,19.2355139591,0.56777817
2537,HOWARD//NE,0.418359375,2560.0,24.649859944,6.0,2.9,95.998109343,50.3265030399,31093.0,31093.0,1,58.8235294118,34.1736694678,0.59713584
2538,BUCHANAN//IA,0.418359941945,8268.0,29.1060985213,9.1,3.2,96.6472997428,49.4047619048,19019.0,19019.0,1,15.1721416593,-13.933956862,0.68857521
2539,CERRO GORDO//IA,0.419181310518,19519.0,20.9506772158,6.9,3.1,91.9459074078,61.8256051327,19033.0,19033.0,1,7.70114434675,-13.249532869,0.69982028
